production_date;price;mileage;engine_capacity;fuel_type
2019;125000;36641;1984;Benzyna
2019;72900;62600;1498;Benzyna
2019;65900;44233;999;Benzyna
2019;65900;47868;999;Benzyna
2019;74900;117930;1598;Diesel
2019;94900;58220;1498;Benzyna
2019;72999;87400;1598;Diesel
2019;72999;82321;1598;Diesel
2019;72500;97100;1498;Benzyna
2019;69900;109059;1498;Benzyna
2019;85900;103458;1968;Diesel
2019;69900;101000;1598;Diesel
2019;62900;114500;999;Benzyna
2019;71900;114000;1598;Diesel
2019;62000;218000;1968;Diesel
2019;69900;122458;1598;Diesel
2019;96100;146200;1968;Diesel
2019;134900;127494;1984;Benzyna
2019;83000;34000;1498;Benzyna
2019;66900;133489;1598;Diesel
2019;113900;88500;1968;Diesel
2019;99000;24000;1984;Benzyna
2019;84285;35000;1498;Benzyna
2019;69700;102090;1968;Diesel
2019;89900;67300;1598;Diesel
2019;115000;31837;1984;Benzyna
2019;68000;107500;1598;Diesel
2019;79900;147099;1968;Diesel
2019;71900;82834;1598;Diesel
2019;139900;79915;1984;Benzyna
2019;114900;38438;1984;Benzyna
2019;82900;72360;1498;Benzyna
2019;116850;45000;1968;Diesel
2019;69700;13200;1395;Benzyna
2019;76900;39000;1798;Benzyna
2019;69900;139000;1968;Diesel
2019;59999;137990;1598;Diesel
2019;125500;180000;1984;Benzyna
2019;44400;55790;999;Benzyna
2019;97500;74000;1968;Diesel
2019;86900;84985;1968;Diesel
2019;73600;86754;1498;Benzyna
2019;99000;36450;1498;Benzyna
2019;85900;70625;1968;Diesel
2019;88500;133935;1498;Benzyna
2019;159000;24000;1984;Benzyna
2019;82800;136721;1968;Diesel
2019;61799;166413;1968;Diesel
2019;69900;97142;1598;Diesel
2019;64900;68000;999;Benzyna
2019;153000;36000;1984;Benzyna
2019;62900;101651;1598;Diesel
2019;17600;41000;1598;Diesel
2019;76900;80039;1498;Benzyna
2019;64900;111740;999;Benzyna
2019;62500;114450;1598;Diesel
2019;63900;147000;1598;Diesel
2019;64900;82463;1600;Diesel
2019;89900;122094;1968;Diesel
2019;83200;44187;1598;Diesel
2019;78000;40788;1498;Benzyna
2019;74900;149896;1968;Diesel
2019;149900;49109;1984;Benzyna
2019;118900;25023;1984;Benzyna
2019;139900;49650;1984;Benzyna
2019;78900;40285;1498;Benzyna
2019;69900;125000;1498;Benzyna
2019;69699;66000;1498;Benzyna
2019;147900;78140;1984;Benzyna
2019;74900;158458;1968;Diesel
2019;73900;70230;999;Benzyna
2019;49900;143000;1598;Diesel
2019;125900;71396;1984;Benzyna
2019;64900;123000;1498;Benzyna
2019;64501;92402;1498;Benzyna
2019;52200;83000;999;Benzyna
2019;76800;78328;1498;Benzyna
2019;159900;26251;1984;Benzyna
2019;122900;45289;1984;Benzyna
2019;79900;74453;1498;Benzyna
2019;60000;182428;1598;Diesel
2019;69900;105944;1598;Diesel
2019;66900;175000;1968;Diesel
2019;79900;98000;1498;Benzyna
2019;69900;126000;1598;Diesel
2019;99900;39000;1498;Benzyna
2019;59950;25127;1984;Benzyna
2019;115800;57499;1968;Diesel
2019;57900;100803;999;Benzyna
2019;89900;98600;1968;Diesel
2019;65900;101267;1598;Diesel
2019;68900;105000;999;Benzyna
2019;86900;148328;1498;Benzyna
2019;84900;107695;1498;Benzyna
2019;51900;190875;1598;Diesel
2019;50900;186583;1598;Diesel
2019;59900;159000;1598;Diesel
2019;79900;84000;1598;Diesel
2019;99800;96900;1968;Diesel
2019;89900;141276;1498;Benzyna
2019;63900;137000;1598;Diesel
2019;79800;169195;1498;Benzyna
2019;51500;209818;1600;Diesel
2019;59798;81000;1598;Diesel
2019;63900;42100;999;Benzyna
2019;79000;28000;1798;Benzyna
2019;77000;49000;1984;Benzyna
2019;66770;120000;1598;Diesel
2019;63900;69000;1968;Diesel
2019;65800;81000;1598;Diesel
2019;78900;61000;999;Benzyna
2019;79800;152453;1968;Diesel
2019;54900;143000;1600;Diesel
2019;62900;43650;999;Benzyna
2019;86000;37574;2000;Benzyna
2019;79900;39240;999;Benzyna
2019;69000;82000;1598;Diesel
2019;75900;144050;1598;Diesel
2019;76900;77015;1968;Diesel
2019;96900;54145;1498;Benzyna
2019;62900;54000;1000;Benzyna
2019;64900;36000;1000;Benzyna
2019;76500;87352;1500;Benzyna
2019;69900;125106;1498;Benzyna
2019;88900;149408;1968;Diesel
2019;105000;47500;1968;Diesel
2019;115000;31142;1984;Benzyna
2019;64900;83000;1600;Diesel
2019;87900;70120;1498;Benzyna
2019;112000;46684;1984;Benzyna
2019;61900;37900;999;Benzyna
2019;75000;131800;1498;Benzyna
2019;159900;53000;1984;Benzyna
2019;65900;152036;1598;Diesel
2019;67900;116444;1598;Diesel
2019;62000;49990;999;Benzyna
2019;66900;148392;1598;Diesel
2019;75000;79400;1498;Benzyna
2019;64900;113590;999;Benzyna
2019;64900;121750;999;Benzyna
2019;46000;263625;1598;Diesel
2019;64900;88220;999;Benzyna
2019;54900;160000;1598;Diesel
2019;79900;47434;1968;Diesel
2019;62900;105147;999;Benzyna
2019;59900;150645;1598;Diesel
2019;74799;107334;1498;Benzyna
2019;119900;82935;1984;Benzyna
2019;59900;109310;999;Benzyna
2019;67500;141136;1600;Diesel
2019;127900;65941;1984;Benzyna
2019;57000;189300;1598;Diesel
2019;59900;169000;1598;Diesel
2019;59999;28000;999;Benzyna
2019;70000;179575;1598;Diesel
2019;75000;72287;1598;Diesel
2019;68000;102122;1598;Diesel
2019;99900;19000;1984;Benzyna
2019;79900;126696;1598;Diesel
2019;75900;107000;1598;Diesel
2019;102900;41125;1498;Benzyna
2019;165900;57125;1984;Benzyna
2019;81900;84389;1598;Diesel
2019;71900;96786;1498;Benzyna
2019;72900;76575;1598;Diesel
2019;75999;144000;1598;Diesel
2019;69900;25000;1598;Diesel
2019;67700;29894;999;Benzyna
2019;112850;23101;1984;Benzyna
2019;75900;38700;1498;Benzyna
2019;61900;72000;1498;Benzyna
2019;58900;183443;1598;Diesel
2019;73999;49187;1598;Diesel
2019;89000;62000;1968;Diesel
2019;127900;55900;1968;Diesel
2019;59900;61000;1498;Benzyna
2019;56900;54784;1598;Diesel
2019;64900;175686;1598;Diesel
2019;39900;37412;1984;Benzyna
2019;56000;15800;1984;Benzyna
2019;49900;260000;1598;Diesel
2019;59900;49362;1968;Diesel
2019;74900;23031;1798;Benzyna
2019;79999;111000;1968;Diesel
2019;139999;39000;1984;Benzyna
2019;41500;165000;1598;Diesel
2019;119700;24600;1984;Benzyna
2019;92000;33250;1984;Benzyna
2019;83000;79000;1798;Benzyna
2019;79997;20200;1984;Benzyna
2019;71900;253000;1968;Diesel
2019;89900;31348;1984;Benzyna
2019;94700;53000;1798;Benzyna
2019;41900;64000;1598;Diesel
2019;75999;15700;1984;Benzyna
2019;54900;150684;999;Benzyna
2019;61798;92000;1598;Diesel
2019;46500;82000;1598;Diesel
2019;189900;88800;1984;Benzyna
2019;34809;206588;1598;Diesel
2019;74500;33000;1598;Diesel
2020;69900;180000;1498;Benzyna
2020;69900;182000;1498;Benzyna
2020;83000;35000;1498;Benzyna
2020;99700;54000;1498;Benzyna
2020;109900;18992;1498;Benzyna
2020;59999;180000;1598;Diesel
2020;119000;62000;1395;Hybryda
2020;62700;119000;1598;Diesel
2020;89900;27500;1968;Diesel
2020;105000;36000;1498;Benzyna
2020;123700;43000;1498;Benzyna
2020;127900;17017;1498;Benzyna
2020;101900;30684;1498;Benzyna
2020;150000;35000;1984;Benzyna
2020;96900;13650;1498;Benzyna
2020;54900;54000;1498;Benzyna
2020;107900;16069;1498;Benzyna
2020;96900;29900;1500;Benzyna
2020;81800;125510;999;Benzyna
2020;80900;76387;1498;Benzyna
2020;97900;38439;1498;Benzyna
2020;104900;42100;1498;Benzyna
2020;161900;28943;1984;Benzyna
2020;64900;108000;999;Benzyna
2020;106900;23225;1498;Benzyna
2020;122900;26031;1968;Diesel
2020;110000;28693;1498;Hybryda
2020;99900;40000;1968;Diesel
2020;98000;14200;1498;Benzyna
2020;109900;17845;1498;Benzyna
2020;89900;75318;1495;Benzyna
2020;89900;75410;1495;Benzyna
2020;25000;18000;1498;Benzyna
2020;108900;20762;1498;Benzyna
2020;110000;30000;1498;Benzyna
2020;129900;7000;1498;Benzyna
2020;82800;134095;999;Benzyna
2020;124900;38254;1498;Benzyna
2020;116900;50268;1498;Benzyna
2020;120000;39000;1984;Benzyna
2020;120000;57000;1968;Diesel
2020;119900;20500;1498;Benzyna
2020;68900;163280;1500;Benzyna
2020;104900;29172;1968;Diesel
2020;86900;113459;999;Benzyna
2020;89997;49000;1498;Benzyna
2020;92000;37000;999;Benzyna
2020;109900;50100;1498;Benzyna
2020;80000;136031;1968;Diesel
2020;58000;48500;1598;Diesel
2020;109900;14111;1498;Benzyna
2020;99900;26632;1498;Benzyna
2020;88000;13734;999;Benzyna
2020;99900;98463;999;Benzyna
2020;62800;106800;1598;Diesel
2020;64999;70000;1598;Diesel
2020;98989;18000;1984;Benzyna
2020;89990;18000;1498;Benzyna
2020;109900;29700;1498;Benzyna
2020;189900;19870;1984;Benzyna
2020;109900;39000;1498;Benzyna
2020;109900;15834;1498;Benzyna
2020;146999;19000;1984;Benzyna
2020;129900;40000;1395;Hybryda
2020;109900;30390;1498;Benzyna
2020;53500;19160;1984;Benzyna
2020;85900;109220;999;Benzyna
2020;38745;53000;1598;Diesel
2020;155900;20053;1984;Benzyna
2020;93300;21000;1498;Benzyna
2020;99800;65000;1968;Diesel
2020;105900;29420;1498;Benzyna
2020;83900;131990;999;Benzyna
2020;86900;49000;1498;Benzyna
2020;86900;106868;999;Benzyna
2020;124900;58000;1498;Benzyna
2020;79900;97771;1598;Diesel
2020;42000;46960;1984;Benzyna
2020;159900;27095;1984;Benzyna
2020;99900;76200;999;Benzyna
2020;104900;61009;1968;Diesel
2020;113900;36450;1498;Benzyna
2020;119900;67363;1498;Benzyna
2020;99900;19459;999;Benzyna
2020;174900;18010;1984;Benzyna
2020;113900;20100;1498;Benzyna
2020;33900;108000;1598;Diesel
2020;96900;12600;1498;Benzyna
2020;45500;39236;1968;Diesel
2020;136900;86000;1984;Benzyna
2020;135900;10900;1984;Benzyna
2020;119900;3599;1498;Benzyna
2020;109900;20000;1498;Benzyna
2020;69900;112000;1598;Diesel
2020;143000;46000;1984;Benzyna
2020;107900;33000;1498;Benzyna
2020;95900;21000;1968;Diesel
2020;83000;11000;999;Benzyna
2020;89000;14600;999;Benzyna
2020;94236;70000;999;Benzyna
2020;39852;30000;999;Benzyna
2021;127500;18100;1498;Benzyna
2021;109900;7700;999;Benzyna
2021;157000;29960;1500;Benzyna
2021;59950;13772;1984;Benzyna
2021;42900;50000;1395;Hybryda
2021;241000;5;1984;Benzyna
2021;146800;21358;1498;Benzyna
2021;142500;22367;1498;Benzyna
2021;117780;10;1498;Benzyna
2021;119900;16000;1498;Benzyna
2021;215700;35000;1984;Benzyna
2021;222000;29800;1984;Benzyna
2021;86999;29800;1968;Diesel
2021;117000;15647;1498;Benzyna
2021;99000;49183;1984;Benzyna
2021;72500;10497;1968;Diesel
2021;69900;16000;999;Benzyna
2021;90851;76580;1968;Diesel
2021;187900;27350;1984;Benzyna
2021;87500;32000;999;Benzyna
2021;187000;22600;1968;Diesel
2021;175481;70000;1984;Benzyna
2021;115000;37000;1498;Benzyna
2021;197000;54500;1984;Benzyna
2021;105900;43000;1968;Diesel
2021;113900;9700;1984;Benzyna
2021;117000;11775;1498;Benzyna
2021;112000;17460;1498;Benzyna+CNG
2021;95899;12305;999;Benzyna
2021;144999;23870;1968;Diesel
2021;105672;46058;1968;Diesel
2021;103524;40110;1498;Benzyna
2021;204954;71000;1984;Benzyna
2021;46900;8850;999;Benzyna
2021;242200;15000;1984;Benzyna
2021;129900;25040;1498;Benzyna
2021;149020;5;1498;Benzyna
2021;79900;29300;1968;Diesel
2021;115600;7106;1498;Benzyna
2021;96900;12300;999;Benzyna
2021;199000;31000;1968;Diesel
2021;129150;25750;1968;Diesel
2021;88900;27601;1968;Diesel
2021;66000;54000;1498;Benzyna+CNG
2021;102176;78764;1984;Benzyna
2021;215000;34500;1984;Benzyna
2021;56000;8000;1498;Benzyna
2021;119999;11000;1498;Benzyna
2021;133190;3178;1498;Benzyna
2022;228872;1;1984;Benzyna
2022;250380;0;1984;Benzyna
2022;239990;0;1984;Benzyna
2022;151900;5;1498;Benzyna
2022;249900;5;1984;Benzyna
2022;110000;1;1498;Benzyna
2022;109900;1;999;Benzyna
2022;127500;1;1498;Benzyna
2022;244900;1;1984;Benzyna
2022;227900;1;1984;Benzyna
2022;227400;1;1984;Benzyna
2022;252730;1;1984;Benzyna
2022;263762;1;1984;Benzyna
2022;138500;1;1498;Benzyna
2022;123490;1;1498;Benzyna
2022;129970;1;1498;Benzyna
2022;208470;1;1984;Benzyna
2022;185900;0;1984;Benzyna
2022;235000;5;1984;Benzyna
2022;115000;1;1498;Benzyna
2022;164900;1;1984;Benzyna
2022;105000;8430;999;Benzyna
2022;193356;11000;1984;Benzyna
2022;120000;1;1498;Benzyna
2022;128500;1;1498;Benzyna
2022;255600;5;1984;Benzyna
2022;134070;300;999;Benzyna
2022;246450;0;1984;Benzyna
2022;102500;0;999;Benzyna
2022;185300;10;1984;Benzyna
2022;107371;1;999;Benzyna
2022;197900;5;1984;Benzyna
2022;119150;1;1498;Benzyna
2022;126900;1;1498;Benzyna
2022;199860;1;1984;Benzyna
2022;127200;1;1498;Benzyna
2022;123900;4732;1498;Benzyna
2022;147600;19200;1968;Diesel
2022;194500;0;1984;Benzyna
2022;239000;1;1984;Benzyna
2022;234990;10;1984;Benzyna
2022;264900;0;1984;Benzyna
2022;196900;0;1984;Benzyna
2022;114900;5;1498;Benzyna
2022;254900;1;1984;Benzyna
2022;129000;1;1498;Benzyna
2022;199700;10;1984;Benzyna
2022;104700;5;999;Benzyna
2022;243700;5;1984;Benzyna
2022;191680;7;1984;Benzyna
2022;259700;5;1984;Benzyna
2022;239900;1;1984;Benzyna
2022;164100;5;1498;Benzyna
2022;258700;2;1984;Benzyna
2022;259700;2;1984;Benzyna
2022;212900;1;1984;Benzyna
2022;169900;1;1984;Benzyna
2022;132720;5;1498;Benzyna
2022;115650;5;1498;Benzyna
2022;156260;5;1498;Benzyna
2022;128600;10;1498;Benzyna
2022;144900;1;1498;Benzyna
2022;143580;7;1498;Benzyna
2022;122600;10;1498;Benzyna
2022;245900;5;1984;Benzyna
2022;122000;755;1498;Benzyna
2022;136000;6;1498;Benzyna
2022;230000;5;1984;Benzyna
2022;115000;5;1498;Benzyna
2022;181000;5;1984;Benzyna
2022;186500;5;1984;Benzyna
2022;121600;5;1498;Benzyna
2022;146900;1;1498;Benzyna
2022;136900;1;1498;Benzyna
2022;262999;5;1984;Benzyna
2022;239700;5;1984;Benzyna
2022;182250;5;1984;Benzyna
2022;39900;14000;1984;Benzyna
2022;129000;7500;999;Benzyna
2022;223900;5;1984;Benzyna
2022;159440;0;1968;Diesel
2022;188900;1;1984;Benzyna
2022;179900;1;1984;Benzyna
2022;174500;0;1984;Benzyna
2022;267050;5;1984;Benzyna
2022;109300;5;1498;Benzyna
2022;116900;5;1968;Diesel
2022;119800;5;1498;Benzyna
2022;266800;7;1984;Benzyna
2022;239400;5;1984;Benzyna
2022;220000;1;1984;Benzyna
2022;102900;4190;1498;Benzyna
2022;109900;2559;999;Benzyna
2022;178500;1;1984;Benzyna
2022;119890;1;1498;Benzyna
2022;119000;5101;1498;Benzyna
2022;153900;1;1498;Benzyna
2022;126370;5;1498;Benzyna
2022;196000;2601;1984;Benzyna
2022;262900;5;1984;Benzyna
2022;278064;12000;1984;Benzyna
2022;115900;5;1498;Benzyna
2022;244900;5;1984;Benzyna
2022;196663;51000;1984;Benzyna
2022;122850;5;1498;Benzyna
2022;129900;1;1498;Benzyna
2022;135900;1;1498;Benzyna
2022;126000;5;1498;Benzyna
2022;133300;10;1498;Benzyna
2022;141260;5;1498;Benzyna
2022;110000;1;999;Benzyna
2022;169900;1;1968;Diesel
2022;109000;1;1498;Benzyna
2022;169125;2100;1498;Benzyna
2022;237825;9800;1984;Benzyna
2022;76137;2709;1968;Diesel
2023;102800;5;999;Benzyna
2023;142900;1;1498;Benzyna
2023;132900;0;1498;Benzyna
2023;124510;10;1498;Benzyna
2023;198570;10;1968;Diesel
2023;243000;10;1984;Benzyna
2023;176670;10;1984;Benzyna
2023;246660;10;1984;Benzyna
2023;106720;5;999;Benzyna
2023;206300;0;1984;Benzyna
2023;128030;5;1498;Benzyna
