production_date;price;mileage;engine_capacity;fuel_type
2018;645000;34000;3982;Benzyna
2019;429000;71000;3982;Benzyna
2019;379900;80000;3982;Benzyna
2019;1966770;12000;6233;Benzyna
2019;440000;90000;2996;Hybryda
2019;634900;50000;3982;Benzyna
2019;359900;85022;2925;Diesel
2019;696000;110000;3982;Benzyna
2019;459900;51700;2999;Benzyna
2019;740000;51000;3982;Benzyna
2019;399900;107700;2925;Diesel
2019;389900;103000;3982;Benzyna
2019;359000;105663;2925;Diesel
2019;369900;96873;2925;Diesel
2019;528898;67715;3982;Benzyna
2019;399000;120945;3000;Benzyna
2019;379900;70778;2925;Diesel
2019;405000;32000;2925;Diesel
2019;378000;66716;2925;Diesel
2019;555900;47400;3982;Benzyna
2019;289900;66000;2999;Benzyna
2019;156000;90388;3982;Benzyna
2019;296000;58951;2925;Diesel
2019;319000;95800;2925;Diesel
2019;499900;31000;2996;Benzyna
2019;447900;49400;3982;Benzyna
2019;399000;129300;3982;Benzyna
2019;405777;72392;2925;Diesel
2019;369000;94486;2925;Diesel
2019;379900;60250;2996;Benzyna
2019;399900;36927;2925;Diesel
2019;699900;61000;3982;Benzyna
2019;399700;56900;2925;Diesel
2019;559000;49050;3982;Benzyna
2019;755000;60000;3982;Benzyna
2019;353625;76664;2987;Benzyna
2019;349000;52000;2925;Diesel
2019;222876;53615;2987;Benzyna
2019;167000;18005;2999;Benzyna
2020;409000;82000;2999;Benzyna
2020;747900;16300;2925;Diesel
2020;399900;65240;2925;Diesel
2020;599000;17500;3982;Benzyna
2020;629900;18000;2999;Benzyna
2020;669000;69120;3982;Benzyna
2020;679900;16115;2925;Diesel
2020;450000;23850;3982;Benzyna
2020;699000;37227;3982;Benzyna
2020;599994;36692;3982;Benzyna
2020;329000;20000;2999;Benzyna
2020;580000;72000;2925;Diesel
2020;550000;97000;2925;Diesel
2020;479000;45000;2999;Benzyna
2020;388678;45419;2999;Benzyna
2020;439000;71910;2996;Benzyna
2020;720000;36090;2925;Diesel
2021;795000;5500;3982;Benzyna
2021;550000;77150;2925;Diesel
2021;678400;16000;2999;Benzyna
2021;1190000;7500;3982;Benzyna
2021;654900;24995;2925;Diesel
2021;755000;29800;2999;Benzyna
2021;629900;21000;2925;Diesel
2021;674900;64718;2999;Benzyna
2021;880000;8000;3982;Benzyna
2021;769000;9000;2999;Benzyna
2021;724470;490;2925;Diesel
2021;649000;72000;2925;Diesel
2021;519900;55600;2925;Diesel
2021;649000;13328;2925;Diesel
2021;875000;30250;2925;Diesel
2021;679800;19000;2999;Benzyna
2021;793000;2882;3982;Benzyna
2021;499899;89000;2925;Diesel
2021;699900;58611;2925;Diesel
2021;739000;23100;2999;Benzyna
2021;599900;27800;2925;Diesel
2021;669000;25214;2925;Diesel
2021;729900;26200;2999;Benzyna
2021;679900;10200;2925;Diesel
2021;660000;1800;3982;Benzyna
2021;599000;25000;3982;Benzyna
2021;559650;17881;2999;Benzyna
2021;750000;30000;2999;Benzyna
2021;845000;21000;3982;Benzyna
2021;660000;10554;2925;Diesel
2021;620000;24761;2925;Diesel
2021;569000;39500;2925;Diesel
2021;721205;2200;2925;Diesel
2021;518000;35000;2925;Diesel
2021;709000;16700;3982;Benzyna
2022;711138;1;2925;Diesel
2022;649900;18633;2999;Benzyna
2022;954219;5;3982;Benzyna
2022;757224;5;2925;Diesel
2022;837526;5;2925;Diesel
2022;808000;5;3982;Benzyna
2022;760000;5;2925;Diesel
2022;956480;10;3982;Benzyna
2022;709000;10000;2925;Diesel
2022;823100;1;2925;Diesel
2022;770000;3500;3982;Benzyna
2022;956480;1;3982;Benzyna
2022;725166;1;2925;Diesel
2022;715486;5;2925;Diesel
2022;1400000;1;3982;Benzyna
2022;825000;5;2999;Hybryda
2022;719000;4800;2999;Benzyna
2022;799990;1;2925;Diesel
2022;715967;0;2925;Diesel
2022;1073430;1;3982;Benzyna
2022;209999;974;3982;Benzyna
2022;1075000;5;3982;Benzyna
2022;912000;15000;2925;Diesel
2022;720734;5;2925;Diesel
2022;659900;9900;2925;Diesel
2022;775357;0;2925;Diesel
2022;969000;5;3982;Benzyna
2022;775000;1;2925;Diesel
2022;754000;5;2925;Diesel
2022;685000;1;2925;Diesel
2022;853799;5;2999;Benzyna
2022;828749;1067;2925;Diesel
2022;658358;0;2925;Diesel
2022;722527;15;2925;Diesel
2022;981504;1;3982;Benzyna
2022;795932;1;2999;Hybryda
2022;712211;5;2999;Diesel
2022;928903;1;3982;Benzyna
2022;718086;1;2925;Diesel
2022;760000;1;2925;Diesel
2022;749000;1;2925;Diesel
2022;786875;5;2925;Diesel
2022;840126;0;2999;Hybryda
2022;672000;1;2925;Diesel
2022;1099000;4000;3982;Benzyna
2022;890600;5;2925;Diesel
2022;679999;5;2999;Diesel
2022;696199;1;2925;Diesel
2022;725394;207;2925;Diesel
2022;755052;7;2925;Diesel
2022;692000;1;2925;Diesel
2022;842580;1132;2925;Diesel
2022;684900;4156;2999;Benzyna
2022;696000;11;2925;Diesel
2022;717000;1;2925;Diesel
2022;642500;9500;2925;Diesel
2022;999000;10;3982;Benzyna
2022;786875;1;2925;Diesel
2022;650000;5000;2925;Diesel
2022;510001;5;2999;Benzyna
2022;679900;3200;2925;Diesel
2022;838850;0;2925;Diesel
2022;478000;6427;3982;Benzyna
2022;660000;905;2999;Benzyna
2022;685000;10;2925;Diesel
2022;710000;1;2925;Diesel
2022;1414500;100;5980;Benzyna
2022;651900;3300;2925;Diesel
2023;833703;1;2925;Diesel
2023;756594;10;2925;Diesel
2023;996370;0;3982;Benzyna
2023;928789;1;3982;Benzyna
2023;999000;1;3982;Benzyna
2023;744444;10;2925;Diesel
2023;893590;10;3982;Benzyna
