production_date;price;mileage;engine_capacity;fuel_type
2021;259900;28100;1950;Diesel
2021;346787;22000;1950;Hybryda
2021;339900;3300;1950;Diesel
2021;455866;15000;2999;Benzyna
2021;279900;10;1950;Diesel
2021;259900;55614;1950;Diesel
2021;249900;58186;1950;Diesel
2021;666600;14000;3982;Benzyna
2021;225900;64700;1950;Diesel
2021;309900;20257;1950;Diesel
2021;319900;10570;1950;Diesel
2021;245000;26204;1950;Diesel
2021;105000;23000;1597;Diesel
2021;635000;22000;3982;Benzyna
2021;229900;35327;1950;Diesel
2021;190896;33000;1597;Diesel
2021;309900;26300;1950;Diesel
2021;309900;38;1950;Hybryda
2021;412000;560;1597;Diesel
2021;245000;37387;1950;Diesel
2021;234900;54790;1950;Diesel
2021;314900;20700;1950;Diesel
2021;229900;41275;1950;Diesel
2021;275000;13300;1950;Hybryda
2021;429900;23000;2999;Benzyna
2021;499900;28300;2999;Benzyna
2021;239000;102000;1950;Diesel
2021;239000;39772;1950;Diesel
2021;245000;29251;1950;Diesel
2021;239000;44728;1950;Diesel
2021;269900;24500;1991;Hybryda
2021;829900;4680;3982;Benzyna
2021;314900;21840;1950;Hybryda
2021;449900;4923;2999;Benzyna
2021;245000;21324;1950;Diesel
2021;439900;35042;2999;Benzyna
2021;359900;17400;1950;Diesel
2021;219900;3000;1950;Diesel
2021;219900;50200;1950;Diesel
2021;219900;19100;1993;Diesel
2021;436900;10544;2925;Diesel
2021;312000;11517;1991;Hybryda
2021;219900;24289;1950;Diesel
2021;198999;28865;1597;Diesel
2021;259900;4300;1991;Benzyna
2021;204900;29206;1598;Diesel
2021;296605;9500;1950;Diesel
2021;670000;7800;3982;Benzyna
2021;219000;75500;1950;Diesel
2021;270000;35000;1950;Diesel
2021;198000;10;1950;Diesel
2021;285000;18855;1991;Benzyna
2021;159000;6691;1991;Benzyna
2022;406524;5;1992;Diesel
2022;363180;5;1991;Benzyna
2022;366000;5;1991;Benzyna
2022;380535;0;1991;Benzyna
2022;286000;1;1950;Diesel
2022;404709;74;1991;Benzyna
2022;528900;1;2999;Benzyna
2022;738100;1;3982;Benzyna
2022;349000;500;1991;Benzyna
2022;279900;10;1950;Hybryda
2022;329900;18400;1950;Diesel
2022;253000;6030;1993;Diesel
2022;325400;5;2925;Diesel
2022;254900;6460;1993;Diesel
2022;358999;9900;1993;Diesel
2022;225000;5;1991;Benzyna
2022;200645;5;1597;Diesel
2022;288999;1;1950;Diesel
2022;317340;5000;1950;Diesel
2022;355555;10;1950;Diesel
2022;265999;1;1950;Diesel
2022;248094;1;1950;Diesel
2022;272999;1;1950;Diesel
2022;499900;11100;2999;Benzyna
2022;430377;5000;1991;Benzyna
2022;405777;5000;1991;Benzyna
2022;429400;5;2999;Benzyna
2022;526200;1;2999;Benzyna
2022;486000;1;2999;Benzyna
2022;799900;10;3982;Benzyna
2022;329900;10;1993;Diesel
2022;299000;10;1950;Diesel
2022;406610;0;1991;Hybryda
2022;349900;10;1950;Diesel
2022;2223100;29;3982;Benzyna
2022;300049;106;1993;Hybryda
2022;224900;12730;1597;Diesel
2022;531662;0;2999;Benzyna
2022;913000;5;3982;Benzyna
2022;279999;1;1950;Diesel
2022;297172;0;1993;Diesel
2022;254900;6453;1993;Diesel
2022;319900;10;1993;Diesel
2022;265913;13;1993;Diesel
2022;319900;10000;1950;Diesel
2022;289900;9000;1950;Diesel
2022;381350;1500;1991;Benzyna
2022;685854;5;3982;Benzyna
2022;311000;4832;1993;Diesel
2022;224900;10700;1597;Diesel
2022;289100;1;1950;Diesel
2022;699900;1;3982;Benzyna
2022;347200;4;1950;Diesel
2022;284899;5;1950;Diesel
2022;547000;5;2999;Benzyna
2022;318000;10750;1991;Benzyna
2022;329900;10;1991;Hybryda
2022;289018;92;1993;Hybryda
2022;289899;13000;1993;Diesel
2022;303194;1;1950;Hybryda
2022;552846;1;2999;Benzyna
2022;269900;8600;1993;Diesel
2022;239000;9600;1950;Diesel
2022;476950;12800;2999;Benzyna
2022;349900;5;1950;Hybryda
2022;518900;3700;2999;Benzyna
2022;245000;25000;1950;Diesel
2022;514900;5;2999;Benzyna
2022;329900;3600;1950;Diesel
2022;281999;1;1950;Diesel
2022;234999;1;1950;Diesel
2022;271999;1;1950;Diesel
2022;273999;1;1950;Diesel
2022;224900;19700;1993;Diesel
2022;315598;1;1991;Hybryda
2022;393477;5000;1991;Benzyna
2022;322990;17728;1950;Diesel
2022;186000;1833;2999;Benzyna
2022;477528;2000;2999;Benzyna
2022;229900;10;1993;Diesel
2022;414900;14698;2999;Benzyna
2022;243999;1;1993;Diesel
2022;339000;1;1991;Benzyna
2022;331291;1;1993;Diesel
2022;798219;5;3982;Benzyna
2022;275999;1;1950;Diesel
2022;403387;1;1993;Diesel
2022;319000;10000;1950;Diesel
2022;289000;9200;1993;Diesel
2022;176000;117;2999;Benzyna
2023;291087;5;1950;Diesel
2023;552669;1;2999;Benzyna
